date,text,c2,c3,c4,c5,c6,c7
1/31/2019 23:58,بر خلاف يه سری از دخترا كه مانتو زياد دوست دارن و ميخرن من عاشق كفش و شلوارم,0,1,635,1441,849,2172
1/31/2019 23:58,RT : #در_کنار_یارانگوشه‌هایی از حضور رهبر انقلاب در #گلزار_شهدا تهران ۱۳۹۷/۱۱/۱۰نسخه کامل:  https…,10,0,636,333,131,948
1/31/2019 23:58,"RT : هم‌وطن سیل زده‌ی خرم‌آبادی در حضور واعظی، معاون اول واقعی! روحانی:""شما ۲۰۰ تا اسکورت دارید که نیفتید تو گل، ما تمام زندگی‌م…",135,0,2,380,418,3614
1/31/2019 23:58,آدم که پیر میشه یکمی مزاجش تغییر میکنه. دیدین پدر بزرگ و مادر بزرگا چیپس و پفک هوس میکنن؟ خب منم 32 سالمه دیگه از اینا خریدم. هزار تومن. بدم نبود. #شيفت_شب ,2,14,637,1912,2141,1921
1/31/2019 23:58,  منم ببر,0,0,638,16,103,8
1/31/2019 23:58, شبت خوش رفیق 😊🙏,0,0,639,340,845,1218
1/31/2019 23:58,RT : چهل سال [از انقلاب] گذشته است. چهل سال زمان زیادی نیست؛ برای عمر تمدّنها چهل‌سالگی آغاز بلوغ و حرکت فکری است. چهل‌سالگی دور…,1,0,422,0,1,46
1/31/2019 23:58,  #MeMyselfAndI #BestCoverSong #iHeartAwards   خوشم میاد هر کی هر چی دستش رسیده گزاشته😂,5,0,141,18,39,842
1/31/2019 23:58,RT :  بلاخره #مشق_26 درخدمت شماست,8,0,196,6,13,28
1/31/2019 23:58,ایران، رتبه چهارم تولید بنزین طبیعیست...#مشق_39,0,0,124,66,407,16
1/31/2019 23:58,"سریال جدید ""نهنگ آبی "" رو دیدم ب نظرم ک خوبه عشقم لیلا حاتمی هم بازی کرده 😍😍😍",0,0,638,16,103,8
1/31/2019 23:58,RT : از چندش ترين موجودات ميشه به اوني كه تو استوري تيكه ميندازه اشاره نمود.,18,0,640,0,13,2
1/31/2019 23:58,RT : دستِ خودت نیستا جون به جونت کنن خواستنی هستی. 😍😚 ,30,0,641,804,978,6959
1/31/2019 23:58, گزینه ی یک میتونه تسلیمشون کنه، ولی شاید کنجکاویاشونو برطرف نکنه. و اینم همونطور که گفتید به ویژکیهای طرف بستگی داره که کدوم جواب بده.,0,1,642,815,868,222
1/31/2019 23:58,RT : #رشتو #رشته_توییت۱”علی عبدالرضایی کیست؟”علی عبدالرضایی شاعر، نویسنده و متفکری است که طی سه سال ۲۷ هزار روشنفکر جوا…,18,0,562,0,6,40
1/31/2019 23:58, ‌و این یعنی یه جهان سومی😊,0,1,643,27,106,19
1/31/2019 23:58, میدونم بابا من خودم یه شب در میون شام نداشتم😂😂,0,0,644,3,2,6
1/31/2019 23:58,RT : در دستورالعمل سرکه انداختن مال حدود 200 سال پیش نوشتند که اگر میخواهید سرکه تند شود در جلوی خم سرکه دعوای ساختگی راه بینداز…,6,0,645,871,149,806
1/31/2019 23:58,حالا کاری ندارم که با #مرد_رویاها زدی تو ذوقمون آ سید مهدی 😒 ,0,14,646,1850,105,1869
1/31/2019 23:58,RT : ستاد روحیه دهی به تیم ملی ژاپن در بازی فینالمتشکل از ژاپنی تباران مقیم ایران ,1,0,647,1035,222,24767
1/31/2019 23:58,عارضم به خدمت تون که دیروز رییس ام گفت فردا پاشو بیا شرکت! 😏گفتم شرمنده، روز تعطیلیمه، نمیام! 😋رییس: 😳من: 😎بقیه: 🙊🙉🙈,1,57,648,24,143,189
1/31/2019 23:58,  چشم😌😍,0,0,649,1720,1002,7879
1/31/2019 23:58, نیگااا!!! من اومدم دلت تنگ شد واسم!😁,0,0,650,20,32,12
1/31/2019 23:58, اون برای رای آوردن دوستان بودالان که خود دوستان سر کار هستنهر غلطی هم کنن نباید پخش شهتازه همین دوستان میخوان آقا علی لاریجانی رو بکنن رئیس جمهور بعدی با تَکرار و شعارهای بی انتها!,0,0,651,3,6,14
1/31/2019 23:58,RT : فقط تو افسانه ها و تبلیغات تلویزیونیه که طرف از چیپس دوستش میخوره بعد دو تاشون میخندنوالاع یه بار من یدونه چیپس پسرداییم ک…,22,0,486,8,23,1
1/31/2019 23:58,RT : ۳۲سالش بود بخاطرسکته وسیع،اورژانسی آنژیوپلاستی شدهفته ای۳بارکله پاچه میخوردروزی۱پاکت سیگارمیکشید،مشروب فراوون(طبق گفته خودش)…,20,0,529,49,59,3
1/31/2019 23:58,  بالکُل,0,1,652,689,151,46080
1/31/2019 23:58, من یه بار با مایع ظرف شویی شستم :))) خیلی کسخلم,0,0,653,11,17,34
1/31/2019 23:58,RT : پاتوسی با ارزشی حدود یک میلیون یورو در راه استقلال،در حالی که #پرسپولیس با وجود دخل بیشتر و خرج  کمتر، دستش برای پرداخ…,17,0,654,145,321,1436
1/31/2019 23:58, این هم خوبه!,0,0,655,12,58,8
1/31/2019 23:58,RT : اخرین تلاش ها جلوی دبیرستان دخترونه!پ.ن:عکس لو رفته از استاد ژنژی😁 ,13,0,607,95,107,70
1/31/2019 23:58, جمله سوالیه,0,1,656,1693,61,19561
1/31/2019 23:58,  *گَوَن,0,0,657,6666,2777,68564
1/31/2019 23:58,قلب پایین توییتاتون برای یه آدم مست خیلی کوچیکه.,0,91,658,401,246,1620
1/31/2019 23:58,RT : مسکو: کلاه سفیدها در تدارک صحنه‌سازی تازه‌ای هستند ,2,0,43,67,112,7910
1/31/2019 23:58, نون و پنیر با نون محلی,0,1,659,2917,4293,693
1/31/2019 23:58,RT : ببينيد منكه هيچ حرفي ندارم#مشق_مجازی #مشق_26 ,9,0,196,6,13,28
1/31/2019 23:58, آفرین دمت گرم,0,0,660,12818,477,1490
1/31/2019 23:58,RT : بدم مياد تو دنياى واقعى توييتامو به روم ميارين.اگه قرار باشه اينجا هم مثل زندگى حقيقى حواسم به حرفام باشه كه جمع كنم برم.,41,0,661,409,208,2806
1/31/2019 23:58,مصاحبه رفیق‌دوست جای که در جواب صحبتای مجری بهش میگه: شما که پیرو مرام کومونیست نیستین؟ اونجا مجری بدبخت در صدم ثانیه تو ذهنش تا پای محاکمه رفت برگشت، دست پاچه گفت نه نه، غلط بکنم,0,3,662,88,184,571
1/31/2019 23:58, آخی,0,0,663,3,30,6
1/31/2019 23:58,RT : متاهلی که به همسر خودت محل نمیزاری ولی تو فضای مجازی به جنس مخالف عزیزم و عشقم میگییا براشون بوس میفرستیتو به تنهایی م…,60,0,664,438,36,19126
1/31/2019 23:58, منم بدم میاد :(,0,1,264,9,11,32
1/31/2019 23:58, يه كم شبيه توهم توطئست اين فكر اما واقعاً فكر ميكنم از طريق آب و هوا تحت كنترل بيولوژيكي هستيم. #خواب_غفلت,0,1,207,45,135,397
1/31/2019 23:58,RT : 🔴بی‌خبری نگران کننده از وضعیت #امیر_امیرقلی✔️ از #امیر_امیرقلی فعال کارگری و عضو تحریریه نشریه گام که در تاریخ بیست‌وپ…,29,0,665,464,184,1068
1/31/2019 23:58, خواستم تو تایم لاینم باشه بدونن بدم.میاد برام.نگیرن =))))),0,0,69,263,151,7264
1/31/2019 23:58,این فیلم متری شیش ونیم چرا هیچ تیزری نداره ؟خوبان توشن,0,6,666,642,276,15849
1/31/2019 23:58, برو ببینش ولی,0,1,667,195,287,13174
1/31/2019 23:58,RT : 💠 #ششم_بهمن سالروز پیروزی شکوهمندانه ⁧ #انقلاب_سفیدشاه_و_ملت و روزی بزرگ در تاریخ ایران !❤ پیام تاریخی پادشاه به مردم…,41,0,60,246,156,2781
1/31/2019 23:58,RT : چون همسفر عشق شدی مرد سفر باشهم منتظر حادثه هم فِکر خطر باش ترانه ای بسیار تاثیر گذار از #داریوشکلام : اردلان سرفرازتن…,7,0,105,474,664,13066
1/31/2019 23:58,حتمن بايد از دسش بدي تا بفهمي؟,0,3,668,149,149,473
1/31/2019 23:58,ایول ,0,0,29,1812,178,28640
1/31/2019 23:58,RT :     ببینین توروخدا چقد زیادیم😭😭 #BestCoverSong #iHeartAwards #MeMyselfA…,5,0,669,31,44,616
1/31/2019 23:58, هات داگي هم شدی ?,0,1,670,4749,456,45696
1/31/2019 23:58,RT : واقعا یه آدمایی که از زندگیت می‌رن، بالا رفتنِ کیفیتِ زندگیت رو احساس می‌کنی. همینطور وقتی یه آدمایی رو پیدا می‌کنی که باهاشون ت…,1,0,408,406,162,12976
1/31/2019 23:58,RT : بخاطر خاطراتمونم شده، ازش متنفر نیستم!شاید چندین سالِ بعد خواستیم یجایی تو روی هم نگاه کنیم‌.میخوام اون نگاه با لبخند…,23,0,671,95,557,279
1/31/2019 23:58,  هرچی هس خیلی کیریه,0,2,672,3135,653,46660
1/31/2019 23:58,RT : برای خلاصی از مثلث بی عرضه ای. که تمام این سالها نتوانستند مربی هتاک تیم ملی را مدیریت کنند و از هزینه هنگفت مربی برای سا…,3,0,673,71,176,400
1/31/2019 23:58,RT : فراموشش کردی؟-نه فقط کردمش ,1,0,539,1342,1549,13565
1/31/2019 23:58,RT : شرح کوتاهی دادم از اقدامات و پروژه‌های جمهوری اسلامی در چهل سال گذشته برای عقیم کردن تلاش‌های مردم برای سرنگونیش و تضمین ب…,21,0,674,0,81,3
1/31/2019 23:58,RT : حضرت امام(ره)فرمودندماانقلاب راصادر میکنیم یعنیبیداری ملتهاکوتاه شدن دست ابرقدرتهاازمخازن کشورهاصدور معنی اسلام آنطوری که…,4,0,675,1,0,2
1/31/2019 23:58,RT : اسلامی،روانه شد تا سخنان تاریخی امام را بشنوند.درهمین نطق بود که امام خمینی با صدای بلند فرمود:من به پشتیبانی این ملت…,5,0,675,1,0,2
1/31/2019 23:58,RT : #بعثت - چهل سالگی انقلاب ,6,0,675,1,0,2
1/31/2019 23:58,منم همش شونه هام تیر میکشن خلاصه مردم حلال کنین دوستان ,0,17,291,334,629,254
1/31/2019 23:58,RT : در بیانیه سازوکار جدید اتحادیه اروپا موسوم به instex شرطی قید شده که عملا این سازوکار را بلا استفاده میکند.این بند از بيانيه…,29,0,676,1090,563,14553
1/31/2019 23:58,مجبور است امشب 12بهمن سال 1397 آغاز دوران  #بعثت_انقلاب اسلامی را گرامی بدارد تکامل انقلاب کوتاه کردن دست اعیادی ظلم و استبداد است. چه اصلی داخلی  چه خارجی ,1,9,677,13,29,9
1/31/2019 23:58, میگن سیب سرخ همیشه گیر دست پا چلاق میاد...یه زنه خوبم برای من پیدا کن plzzzzzاز تگزاس باشه,0,1,678,339,1584,6248
1/31/2019 23:58,  افرین ک اعتراف میکنی خودت :)))))),0,2,679,4315,284,66538
1/31/2019 23:58, خدایی اصلا بهم ریختم کاش با این پماد و این کصشهرا حل شع,0,0,680,0,1,3
1/31/2019 23:58,RT : در این پیکار بین روشنایی و تاریکی در کنار تو می ایستم چرا که میدانم از روشنایی سخن می گویی و تاریکی را دشمن #ایران_زمین می…,267,0,256,650,794,5202
1/31/2019 23:58, نمنی عکسینی,0,1,681,36,38,115
1/31/2019 23:58, ۱۱ سالم بود 😌😂,0,0,682,427,97,23
1/31/2019 23:58,RT : زیبا تر از رویای منزیبا تر از دنیای مندل با تو روشن میشودای عشقِ جان فرسای من❤,7,0,555,2,4,2
1/31/2019 23:58,وقتى يكى مياد توييتر و با نود دادن مياد خودشو مطرح ميكنه كه فالوئر بگيرهفردا پس فردا ازش انتظار توييت چيزشر هم داشته باشيداون شخص به كنار ولى شماها كه بهش توجه ميكنيد داريد توييترو به گند ميكشيد,7,74,683,245,190,583
1/31/2019 23:58, چقد درک و فهمم بالاس‌‌..😂😚,0,1,315,2564,847,10254
1/31/2019 23:58,  این یه مرحله فراتر رف، چه مهربون ^__^ =))مرسی تک‌خور نیستی 😁,0,0,17,755,505,7068
1/31/2019 23:58,RT : #تصویر۴۰ساله از دولت پنهان ,2,0,185,2166,333,40986
1/31/2019 23:58, 😀😁واوا اردو کی نشته,0,0,684,37,118,74
1/31/2019 23:58, تو از کراش فراتر رفتی بانو🙄✌🌷,0,1,685,1128,706,3690
1/31/2019 23:58,RT : اپوزوسیون تمام اعتبارش رو از مردم می‌گیره، و مردم دارن به شما دستور میدن:#تشکیل_شورای_انقلاب,10,0,686,422,191,16241
